Variable Name 	Variable Description                                                                                                                                                                                                                                                                	Data File Name 	Data File Description                                                         	Begin Year 	EndYear 	Component  	Use Constraints
LBDLCCSI      	Total Lycopene (umol/L)                                                                                                                                                                                                                                                             	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBDLUZLC      	Lutein and zeaxanthin comment code                                                                                                                                                                                                                                                  	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBDLUZSI      	Lutein and zeaxanthin (umol/L)                                                                                                                                                                                                                                                      	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBDLYCLC      	trans-lycopene comment code                                                                                                                                                                                                                                                         	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBDLYCSI      	trans-lycopene (umol/L)                                                                                                                                                                                                                                                             	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBDRPLLC      	Retinyl palmitate comment code                                                                                                                                                                                                                                                      	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBDRPLSI      	Retinyl palmitate (umol/L)                                                                                                                                                                                                                                                          	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBDRSTLC      	Retinyl stearate comment code                                                                                                                                                                                                                                                       	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBDRSTSI      	Retinyl stearate (umol/L)                                                                                                                                                                                                                                                           	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBDVIALC      	Retinol comment code                                                                                                                                                                                                                                                                	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBDVIASI      	Retinol (umol/L)                                                                                                                                                                                                                                                                    	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBDVIELC      	alpha-tocopherol comment code                                                                                                                                                                                                                                                       	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBDVIESI      	alpha-tocopherol (umol/L)                                                                                                                                                                                                                                                           	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBXALC        	alpha-carotene (ug/dL)                                                                                                                                                                                                                                                              	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBXARY        	alpha-crypotoxanthin (ug/dL)                                                                                                                                                                                                                                                        	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBXBEC        	trans-beta-carotene (ug/dL)                                                                                                                                                                                                                                                         	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBXCBC        	cis-beta-carotene (ug/dL)                                                                                                                                                                                                                                                           	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBXCRY        	beta-cryptoxanthin (ug/dL)                                                                                                                                                                                                                                                          	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBXGTC        	gamma-tocopherol (ug/dL)                                                                                                                                                                                                                                                            	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBXLCC        	Total Lycopene (ug/dL)                                                                                                                                                                                                                                                              	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBXLUZ        	Lutein and zeaxanthin (ug/dL)                                                                                                                                                                                                                                                       	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBXLYC        	trans-lycopene (ug/dL)                                                                                                                                                                                                                                                              	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBXRPL        	Retinyl palmitate (ug/dL)                                                                                                                                                                                                                                                           	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBXRST        	Retinyl stearate (ug/dL)                                                                                                                                                                                                                                                            	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBXVIA        	Retinol (ug/dL)                                                                                                                                                                                                                                                                     	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
LBXVIE        	alpha-tocopherol (ug/dL)                                                                                                                                                                                                                                                            	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
SEQN          	Respondent sequence number.                                                                                                                                                                                                                                                         	VITAEC_J       	Vitamin A, Vitamin E & Carotenoids                                            	      2017 	   2018 	Laboratory 	None
SEQN          	Respondent sequence number.                                                                                                                                                                                                                                                         	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
URDOP1LC      	Dimethylphosphate Comment Code                                                                                                                                                                                                                                                      	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
URDOP2LC      	Diethylphosphate Comment Code                                                                                                                                                                                                                                                       	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
URDOP3LC      	Dimethylthiophosphate Comment Code                                                                                                                                                                                                                                                  	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
URDOP4LC      	Diethylthiophosphate Comment Code                                                                                                                                                                                                                                                   	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
URDOP5LC      	Dimethyldithiophosphate Comment Code                                                                                                                                                                                                                                                	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
URDOP6LC      	Diethyldithiophosphate Comment Code                                                                                                                                                                                                                                                 	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
URXOP1        	Dimethylphosphate (ng/mL)                                                                                                                                                                                                                                                           	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
URXOP2        	Diethylphosphate (ng/mL)                                                                                                                                                                                                                                                            	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
URXOP3        	Dimethylthiophosphate (ng/mL)                                                                                                                                                                                                                                                       	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
URXOP4        	Diethylthiophosphate (ng/mL)                                                                                                                                                                                                                                                        	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
URXOP5        	Dimethyldithiophosphate (ng/mL)                                                                                                                                                                                                                                                     	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
URXOP6        	Diethyldithiophosphate (ng/mL)                                                                                                                                                                                                                                                      	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
WTSB2YR       	Environmental Subsample B Weights                                                                                                                                                                                                                                                   	OPD_J          	Organophosphate Insecticides - Dialkyl Phosphate Metabolites - Urine          	      2017 	   2018 	Laboratory 	None
SEQN          	Respondent sequence number.                                                                                                                                                                                                                                                         	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
URDBBALC      	2,3,4,5-tetrabromobenzoic Acid Comment Code                                                                                                                                                                                                                                         	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
URDBCPLC      	Bis (1-chloro-2-propyl) Phosphate Comment Code                                                                                                                                                                                                                                      	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
URDBDCLC      	Bis (1,3-dichloro-2-propyl) Phosphate Comment Code                                                                                                                                                                                                                                  	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
URDCEPLC      	Bis-2-chloroethyl Phosphate Comt Code                                                                                                                                                                                                                                               	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
URDDPHLC      	Diphenyl Phosphate Comment Code                                                                                                                                                                                                                                                     	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
URDDUPLC      	Dibutyl Phosphate Comment Code                                                                                                                                                                                                                                                      	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
URXBCEP       	Bis-2-chloroethyl Phosphate                                                                                                                                                                                                                                                         	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
URXBCPP       	Bis (1-chloro-2-propyl) Phosphate                                                                                                                                                                                                                                                   	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
URXBDCP       	Bis (1,3-dichloro-2-propyl) Phosphate                                                                                                                                                                                                                                               	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
URXDBUP       	Dibutyl Phosphate                                                                                                                                                                                                                                                                   	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
URXDPHP       	Diphenyl Phosphate                                                                                                                                                                                                                                                                  	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
URXTBBA       	2,3,4,5-tetrabromobenzoic Acid                                                                                                                                                                                                                                                      	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
WTSB2YR       	Environmental B 2-year weights                                                                                                                                                                                                                                                      	FR_J           	Flame Retardants - Urine                                                      	      2017 	   2018 	Laboratory 	None
SEQN          	Respondent sequence number.                                                                                                                                                                                                                                                         	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URDANBLC      	Anabasine, urine Comment Code                                                                                                                                                                                                                                                       	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URDANTLC      	Anatabine, urine Comment Code                                                                                                                                                                                                                                                       	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URDCOTLC      	Cotinine, urine Comment Code                                                                                                                                                                                                                                                        	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URDCOXLC      	Cotinine-N-oxide, urine Comment Code                                                                                                                                                                                                                                                	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URDHCTLC      	Hydroxycotinine, urine Comment Code                                                                                                                                                                                                                                                 	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URDHPBLC      	4-hydroxy-4-(3-pyridyl) butanoic acid, urine Comment Code                                                                                                                                                                                                                           	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URDNCTLC      	Nornicotine, urine Comment Code                                                                                                                                                                                                                                                     	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URDNICLC      	Nicotine, urine Comment Code                                                                                                                                                                                                                                                        	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URDNOXLC      	Nicotine 1'-Oxide, urine Comment Code                                                                                                                                                                                                                                               	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URDTNE2       	Total Nicotine Equivalents (TNE) - 2 (nmol/mL)                                                                                                                                                                                                                                      	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URDTNE3       	Total Nicotine Equivalents (TNE) - 3 (nmol/mL)                                                                                                                                                                                                                                      	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URDTNE6       	Total Nicotine Equivalents (TNE) - 6 (nmol/mL)                                                                                                                                                                                                                                      	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URDTNE7       	Total Nicotine Equivalents (TNE) - 7 (nmol/mL)                                                                                                                                                                                                                                      	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URXANBT       	Anabasine, urine (ng/mL)                                                                                                                                                                                                                                                            	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URXANTT       	Anatabine, urine (ng/mL)                                                                                                                                                                                                                                                            	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URXCOTT       	Cotinine, urine (ng/mL)                                                                                                                                                                                                                                                             	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URXCOXT       	Cotinine-N-oxide, urine (ng/mL)                                                                                                                                                                                                                                                     	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URXHCTT       	Hydroxycotinine, urine (ng/mL)                                                                                                                                                                                                                                                      	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URXHPBT       	4-hydroxy-4-(3-pyridyl) butanoic acid, urine (ng/mL)                                                                                                                                                                                                                                	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URXNICT       	Nicotine, urine (ng/mL)                                                                                                                                                                                                                                                             	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URXNNCT       	Nornicotine, urine (ng/mL)                                                                                                                                                                                                                                                          	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
URXNOXT       	Nicotine 1'-Oxide, urine (ng/mL)                                                                                                                                                                                                                                                    	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
WTSA2YR       	Subsample A Weight                                                                                                                                                                                                                                                                  	UCOT_J         	Cotinine, Hydroxycotinine, & Other Nicotine Metabolites and Analogs - Urine   	      2017 	   2018 	Laboratory 	None
LBDVD2LC      	25-hydroxyvitamin D2 comment code                                                                                                                                                                                                                                                   	VID_J          	Vitamin D                                                                     	      2017 	   2018 	Laboratory 	None
LBDVD3LC      	25-hydroxyvitamin D3 comment code                                                                                                                                                                                                                                                   	VID_J          	Vitamin D                                                                     	      2017 	   2018 	Laboratory 	None
LBDVE3LC      	epi-25-hydroxyvitamin D3 comment code                                                                                                                                                                                                                                               	VID_J          	Vitamin D                                                                     	      2017 	   2018 	Laboratory 	None
LBDVIDLC      	25-hydroxyvitamin D2 + D3 comment code                                                                                                                                                                                                                                              	VID_J          	Vitamin D                                                                     	      2017 	   2018 	Laboratory 	None
LBXVD2MS      	25-hydroxyvitamin D2 (nmol/L)                                                                                                                                                                                                                                                       	VID_J          	Vitamin D                                                                     	      2017 	   2018 	Laboratory 	None
LBXVD3MS      	25-hydroxyvitamin D3 (nmol/L)                                                                                                                                                                                                                                                       	VID_J          	Vitamin D                                                                     	      2017 	   2018 	Laboratory 	None
LBXVE3MS      	epi-25-hydroxyvitamin D3 (nmol/L)                                                                                                                                                                                                                                                   	VID_J          	Vitamin D                                                                     	      2017 	   2018 	Laboratory 	None
LBXVIDMS      	25-hydroxyvitamin D2 + D3                                                                                                                                                                                                                                                           	VID_J          	Vitamin D                                                                     	      2017 	   2018 	Laboratory 	None
SEQN          	Respondent sequence number.                                                                                                                                                                                                                                                         	VID_J          	Vitamin D                                                                     	      2017 	   2018 	Laboratory 	None
SEQN          	Respondent sequence number.                                                                                                                                                                                                                                                         	PERNT_J        	Perchlorate, Nitrate & Thiocyanate - Urine                                    	      2017 	   2018 	Laboratory 	None
URDNO3LC      	Nitrate, urine Comment Code                                                                                                                                                                                                                                                         	PERNT_J        	Perchlorate, Nitrate & Thiocyanate - Urine                                    	      2017 	   2018 	Laboratory 	None
URDSCNLC      	Thiocyanate, urine Comment Code                                                                                                                                                                                                                                                     	PERNT_J        	Perchlorate, Nitrate & Thiocyanate - Urine                                    	      2017 	   2018 	Laboratory 	None
URDUP8LC      	Perchlorate, urine Comment Code                                                                                                                                                                                                                                                     	PERNT_J        	Perchlorate, Nitrate & Thiocyanate - Urine                                    	      2017 	   2018 	Laboratory 	None
URXNO3        	Nitrate, urine (ng/mL)                                                                                                                                                                                                                                                              	PERNT_J        	Perchlorate, Nitrate & Thiocyanate - Urine                                    	      2017 	   2018 	Laboratory 	None
URXSCN        	Thiocyanate, urine (ng/mL)                                                                                                                                                                                                                                                          	PERNT_J        	Perchlorate, Nitrate & Thiocyanate - Urine                                    	      2017 	   2018 	Laboratory 	None
URXUP8        	Perchlorate, urine (ng/mL)                                                                                                                                                                                                                                                          	PERNT_J        	Perchlorate, Nitrate & Thiocyanate - Urine                                    	      2017 	   2018 	Laboratory 	None
WTSA2YR       	Subsample A Weights                                                                                                                                                                                                                                                                 	PERNT_J        	Perchlorate, Nitrate & Thiocyanate - Urine                                    	      2017 	   2018 	Laboratory 	None
SEQN          	Respondent Sequence Number                                                                                                                                                                                                                                                          	UVOC_J         	Volatile Organic Compound (VOC) Metabolites - Urine                           	      2017 	   2018 	Laboratory 	None
URD2MHLC      	2-methylhippuric acid comment code                                                                                                                                                                                                                                                  	UVOC_J         	Volatile Organic Compound (VOC) Metabolites - Urine                           	      2017 	   2018 	Laboratory 	None
URD34MLC      	3-methylhippuric acid & 4-methylhippuric acid comment code                                                                                                                                                                                                                          	UVOC_J         	Volatile Organic Compound (VOC) Metabolites - Urine                           	      2017 	   2018 	Laboratory 	None
URDAAMLC      	N-acetyl-S-(2-carbamoylethyl)-L-cysteine comment code                                                                                                                                                                                                                               	UVOC_J         	Volatile Organic Compound (VOC) Metabolites - Urine                           	      2017 	   2018 	Laboratory 	None
URDAMCLC      	N-acetyl-S-(N-methylcarbamoyl)-L-cysteine comment code                                                                                                                                                                                                                              	UVOC_J         	Volatile Organic Compound (VOC) Metabolites - Urine                           	      2017 	   2018 	Laboratory 	None
URDATCLC      	2-amnothiazolne-4-carbxylic acid comment code                                                                                                                                                                                                                                       	UVOC_J         	Volatile Organic Compound (VOC) Metabolites - Urine                           	      2017 	   2018 	Laboratory 	None
URDBMALC      	N-acetyl-S-(benzyl)-L-cysteine comment code                                                                                                                                                                                                                                         	UVOC_J         	Volatile Organic Compound (VOC) Metabolites - Urine                           	      2017 	   2018 	Laboratory 	None
URDBPMLC      	N-acetyl-S-(n-propyl)-L-cysteine comment code                                                                                                                                                                                                                                       	UVOC_J         	Volatile Organic Compound (VOC) Metabolites - Urine                           	      2017 	   2018 	Laboratory 	None
URDCEMLC      	N-acetyl-S- (2-carboxyethyl)-L-cysteine comment code                                                                                                                                                                                                                                	UVOC_J         	Volatile Organic Compound (VOC) Metabolites - Urine                           	      2017 	   2018 	Laboratory 	None
URDCYALC      	N-Acetyl-S-(1-cyano-2-hydroxyethyl)-L-cysteine (CYHA) comment code                                                                                                                                                                                                                  	UVOC_J         	Volatile Organic Compound (VOC) Metabolites - Urine                           	      2017 	   2018 	Laboratory 	None
